MT3_b,MT3_l,MT3_r,MT3_u,MT3_11,MT3_12,MT3_13,MT3_14,MT3_15,MT3_16,MT3_17,MT3_21,MT3_22,MT3_23,MT3_24,MT3_25,MT3_26,MT3_27,MT3_31,MT3_32,MT3_33,MT3_34,MT3_35,MT3_36,MT3_37,MT3_41,MT3_42,MT3_43,MT3_44,MT3_45,MT3_46,MT3_47,MT3_51,MT3_52,MT3_53,MT3_54,MT3_55,MT3_56,MT3_57,MT3_61,MT3_62,MT3_63,MT3_64,MT3_65,MT3_66,MT3_67,MT3_71,MT3_72,MT3_73,MT3_74,MT3_75,MT3_76,MT3_77
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
