MT7_b,MT7_l,MT7_r,MT7_u,MT7_11,MT7_12,MT7_13,MT7_14,MT7_15,MT7_16,MT7_17,MT7_21,MT7_22,MT7_23,MT7_24,MT7_25,MT7_26,MT7_27,MT7_31,MT7_32,MT7_33,MT7_34,MT7_35,MT7_36,MT7_37,MT7_41,MT7_42,MT7_43,MT7_44,MT7_45,MT7_46,MT7_47,MT7_51,MT7_52,MT7_53,MT7_54,MT7_55,MT7_56,MT7_57,MT7_61,MT7_62,MT7_63,MT7_64,MT7_65,MT7_66,MT7_67,MT7_71,MT7_72,MT7_73,MT7_74,MT7_75,MT7_76,MT7_77
0.3170193408820132,0.5896602295845403,0.0,0.13498011252268072,-1.734723475976807e-18,0.49856180821099805,0.0,0.0,1.1102230246251565e-16,0.0,1.0,0.0,0.3441926525821332,0.0,0.0,0.0,0.0,0.7785891163428466,0.0,0.382991213002153,0.0,0.0,0.0,0.0,0.4489916633328366,0.0,0.15863115231078934,0.0,0.0,0.0,0.0,0.6502339205598788,0.0,0.4661031965152431,2.0816681711721685e-17,0.17967862786418945,0.0,0.0,0.8128336613697471,0.11786156226830694,0.3422220200395244,0.11572026946608394,0.013711234136760675,0.0,0.0,3.469446951953614e-18,0.3567275111773847,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
