MT4_b,MT4_l,MT4_r,MT4_u,MT4_11,MT4_12,MT4_13,MT4_14,MT4_15,MT4_16,MT4_17,MT4_21,MT4_22,MT4_23,MT4_24,MT4_25,MT4_26,MT4_27,MT4_31,MT4_32,MT4_33,MT4_34,MT4_35,MT4_36,MT4_37,MT4_41,MT4_42,MT4_43,MT4_44,MT4_45,MT4_46,MT4_47,MT4_51,MT4_52,MT4_53,MT4_54,MT4_55,MT4_56,MT4_57,MT4_61,MT4_62,MT4_63,MT4_64,MT4_65,MT4_66,MT4_67,MT4_71,MT4_72,MT4_73,MT4_74,MT4_75,MT4_76,MT4_77
0.0,0.0,0.30305547317337905,0.2765043215660381,0.0,0.0,0.0,0.0,0.0,0.15481172783091443,0.0,0.0,0.0,0.0,0.0,0.0,0.3795089742023457,0.0,0.0,0.0,0.0,0.0,0.0,0.1567160799850168,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.2200505531235586,0.0,0.0,0.0,0.0,0.0,0.034722240121440096,0.18918052647774983,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.29607080520781986,0.0,-1.1102230246251565e-16,0.0,0.0,-1.1102230246251565e-16,-1.3877787807814457e-17,0.34311119551455643,0.0
