MT1_b,MT1_l,MT1_r,MT1_u,MT1_11,MT1_12,MT1_13,MT1_14,MT1_15,MT1_16,MT1_17,MT1_21,MT1_22,MT1_23,MT1_24,MT1_25,MT1_26,MT1_27,MT1_31,MT1_32,MT1_33,MT1_34,MT1_35,MT1_36,MT1_37,MT1_41,MT1_42,MT1_43,MT1_44,MT1_45,MT1_46,MT1_47,MT1_51,MT1_52,MT1_53,MT1_54,MT1_55,MT1_56,MT1_57,MT1_61,MT1_62,MT1_63,MT1_64,MT1_65,MT1_66,MT1_67,MT1_71,MT1_72,MT1_73,MT1_74,MT1_75,MT1_76,MT1_77
1.261421343738713e-27,0.07827206745550826,1.464142324576452e-27,2.0659403972446695e-27,8.02378905814527e-28,3.2457833070046107e-28,1.696272513311305e-28,1.2061435603798406e-28,2.3054412707704943e-28,1.5577608967633018e-28,8.163833884773246e-28,2.2719780996163874e-28,8.628954679303348e-36,2.5250158900964493e-28,8.726674346278849e-28,4.055175235484971e-28,2.7706232500846855e-28,3.0723513744334123e-28,8.464143974451446e-31,0.14557181763480184,4.6519041643312264e-27,1.2895706399972098e-27,9.561423343325753e-28,1.689604103622515e-27,3.1287470387654954e-27,7.762219183476507e-29,0.048324289922225934,1.325977800662336e-27,1.8952688427280244e-28,6.59967966565773e-29,2.902789452618034e-28,1.683690593579053e-26,2.0917658880202224e-28,0.0529464218235719,7.063387734835059e-28,7.300603953707648e-28,0.6546599021760469,1.994475863492763e-27,9.927255957946431e-27,6.781660367585748e-27,1.352583514950974e-25,1.124849563256777e-28,3.0341681478426004e-27,0.465962424334608,4.533833163886661e-27,2.7417134645144986e-27,3.0506815015577682e-27,5.905577240030495e-27,1.1067347736108235e-27,7.950230507737586e-28,0.04910660582346818,7.962231617454061e-28,4.3554471762339315e-27
