538,417,1100,50,825
551,382,1100,390,825
555,370,1100,500,825
567,331,1100,840,825
504,402,1100,50,1135
515,368,1100,390,1135
518,356,1100,500,1135
529,317,1100,840,1135
491,397,1100,50,1245
502,363,1100,390,1245
458,383,1100,50,1555
467,349,1100,390,1555
199,283,2310,810,3265
196,241,2310,1150,3265
167,297,2620,810,3265
163,253,2620,1150,3265
